n: 100 p: 40
FO: 51860.03
HUBS: [96, 31, 19, 18, 69, 78, 27, 73, 54, 17, 83, 47, 33, 37, 50, 68, 4, 18, 71, 38, 48, 59, 16, 31, 93, 34, 48, 22, 56, 80, 15, 67, 59, 83, 15, 8, 51, 72, 82, 32]

OR	H1	H2	DS	CUSTO
75	73	47	47	5875.35
75	73	48	48	6907.75
75	73	50	49	6760.96
75	73	50	50	4770.52
75	73	51	51	6065.09
75	73	73	52	7203.39
75	73	51	53	8972.81
75	73	54	54	7526.23
75	73	54	55	8754.33
75	73	56	56	9779.84
75	73	56	57	14149.36
75	78	78	58	15627.82
75	73	59	59	15196.84
75	73	67	60	22633.53
75	73	67	61	16227.61
75	73	68	62	11007.96
75	73	67	63	10597.23
75	73	68	64	9280.09
75	73	67	65	9157.53
75	73	67	66	8311.50
75	73	67	67	5852.65
75	73	68	68	4377.81
75	72	69	69	4824.48
75	72	69	70	5128.21
75	73	71	71	2788.43
75	72	72	72	2840.25
75	73	73	73	1555.82
75	73	73	74	3632.45
75	73	73	76	5290.89
75	73	73	77	9164.50
75	78	78	78	9019.57
75	78	78	79	14730.72
75	73	80	80	25307.47
75	73	82	81	23716.72
75	73	82	82	22116.40
75	72	83	83	18371.19
75	73	67	84	16785.74
75	73	67	85	17162.32
75	73	67	86	14258.21
75	72	69	87	12921.22
75	72	69	88	10349.14
75	72	69	89	7280.81
75	72	69	90	7890.92
75	72	72	91	5229.95
75	72	72	92	6865.19
75	73	93	93	8087.87
75	72	72	94	7224.68
75	73	73	95	5224.54
75	96	96	96	6636.49
75	73	73	97	6852.63
75	73	73	98	8362.27
75	73	73	99	9284.59
76	50	4	0	42912.19
76	50	4	1	41336.05
76	50	22	2	25583.27
76	50	27	3	25925.25
76	50	4	4	25067.63
76	50	27	5	22190.40
76	50	27	6	23567.79
76	51	8	7	35843.99
76	51	8	8	34237.30
76	50	4	9	34698.31
76	50	27	10	19225.81
76	51	32	11	30286.84
76	51	32	12	21560.12
76	51	32	13	18529.71
76	54	15	14	21610.16
76	54	15	15	15951.22
76	54	16	16	21953.94
76	54	17	17	25216.46
76	54	18	18	26076.82
76	54	19	19	30104.80
76	50	22	20	23002.52
76	50	22	21	21647.89
76	50	22	22	17684.06
76	50	47	23	17344.67
76	50	47	24	16505.01
76	50	47	25	14165.57
76	51	31	26	16443.15
76	50	27	27	14772.43
76	51	31	28	15653.99
76	51	31	29	13099.52
76	51	31	30	12945.96
76	51	31	31	9771.68
76	51	32	32	12973.00
76	51	33	33	10642.11
76	51	34	34	8755.04
76	51	34	35	10226.16
76	54	54	36	9987.98
76	54	37	37	11255.08
76	54	38	38	11079.63
76	56	59	39	17318.48
76	50	22	40	31109.61
76	73	68	41	21073.62
76	73	68	42	19265.05
76	73	68	43	17401.46
76	73	68	44	14862.43
76	50	47	45	11762.44
76	50	47	46	10274.73
76	50	47	47	7367.46
76	50	48	48	7439.26
76	50	50	49	7131.75
76	50	50	50	5141.31
76	51	51	51	5219.80
76	51	51	52	6362.78
76	54	54	53	7211.90
76	54	54	54	5585.03
76	54	54	55	6813.13
76	56	56	56	7542.20
76	56	56	57	11911.72
76	78	78	58	13307.02
76	56	59	59	13164.57
76	73	67	60	24812.77
76	73	67	61	18406.85
76	73	68	62	13187.20
76	73	67	63	12776.47
76	73	68	64	11459.33
76	73	67	65	11336.78
76	73	67	66	10490.74
76	73	67	67	8031.90
76	73	68	68	6557.05
76	73	69	69	7214.26
76	73	69	70	7518.00
76	73	71	71	4967.67
76	73	72	72	5230.19
76	73	73	73	3735.07
76	73	73	74	5811.70
76	73	73	75	5290.89
76	54	54	77	10074.00
76	78	78	78	6698.76
76	78	78	79	12409.91
76	73	80	80	27486.71
76	73	82	81	25895.96
76	73	82	82	24295.65
76	73	83	83	20579.16
76	73	67	84	18964.99
76	73	67	85	19341.56
76	73	67	86	16437.46
76	73	69	87	15311.01
76	73	69	88	12738.92
76	73	69	89	9670.59
76	73	69	90	10280.70
76	73	72	91	7619.88
76	73	72	92	9255.12
76	73	93	93	10267.12
76	73	73	94	9521.23
76	73	73	95	7403.78
76	96	96	96	8216.66
76	73	73	97	9031.87
76	73	73	98	10541.51
76	73	73	99	11463.83
77	54	4	0	43364.37
77	54	4	1	41788.23
77	51	22	2	27864.21
77	54	27	3	26662.65
77	54	4	4	25519.80
77	54	27	5	22927.80
77	54	27	6	24305.19
77	54	8	7	35541.55
77	54	8	8	33934.86
77	54	32	9	34914.26
77	54	27	10	19963.21
77	54	32	11	29729.56
77	54	32	12	21002.85
77	54	32	13	17972.43
77	56	15	14	20439.52
77	56	15	15	14780.57
77	56	16	16	19465.03
77	56	17	17	22500.08
77	56	18	18	22890.84
77	56	19	19	27129.18
77	51	22	20	25283.45
77	51	22	21	23928.82
77	51	22	22	19965.00
77	51	48	23	19700.84
77	51	48	24	18497.30
77	51	48	25	16505.96
77	54	31	26	17161.02
77	54	27	27	15509.83
77	54	31	28	16371.85
77	54	31	29	13817.39
77	54	31	30	13663.83
77	54	31	31	10489.54
77	54	32	32	12415.72
77	54	33	33	10194.18
77	54	34	34	7977.42
77	54	34	35	9448.54
77	54	54	36	8891.92
77	56	37	37	9514.60
77	56	38	38	9131.35
77	56	59	39	13769.17
77	51	22	40	33390.55
77	50	47	41	24248.37
77	50	47	42	22456.54
77	50	47	43	21207.86
77	50	47	44	17568.73
77	50	47	45	14233.20
77	50	47	46	12745.49
77	50	47	47	9838.22
77	51	48	48	9125.06
77	51	51	49	8466.61
77	50	50	50	7612.07
77	51	51	51	6314.90
77	54	54	52	7060.68
77	54	54	53	6115.84
77	54	54	54	4488.97
77	54	54	55	5717.07
77	56	56	56	3992.90
77	56	56	57	8362.41
77	78	78	58	9999.79
77	56	59	59	9615.27
77	73	67	60	28686.38
77	73	67	61	22280.46
77	73	68	62	17060.81
77	73	67	63	16650.09
77	73	68	64	15332.94
77	73	67	65	15210.39
77	73	67	66	14364.35
77	73	67	67	11905.51
77	73	68	68	10430.67
77	73	69	69	11087.88
77	73	69	70	11391.61
77	73	71	71	8841.28
77	73	72	72	9103.80
77	73	73	73	7608.68
77	73	73	74	9685.31
77	73	73	75	9164.50
77	54	54	76	10074.00
77	78	78	78	3391.54
77	78	78	79	9102.69
77	73	80	80	31360.32
77	73	82	81	29769.57
77	73	82	82	28169.26
77	73	83	83	24452.77
77	73	67	84	22838.60
77	73	67	85	23215.17
77	73	67	86	20311.07
77	73	69	87	19184.62
77	73	69	88	16612.53
77	73	69	89	13544.20
77	73	69	90	14154.31
77	73	72	91	11493.50
77	73	72	92	13128.73
77	96	93	93	13433.18
77	96	96	94	13076.10
77	73	73	95	11277.39
77	96	96	96	11041.09
77	78	78	97	12468.16
77	78	78	98	11869.92
77	78	78	99	10824.74
78	78	4	0	44491.52
78	78	4	1	42915.37
78	78	22	2	28662.54
78	78	27	3	27784.03
78	78	4	4	26646.95
78	78	27	5	24049.18
78	78	27	6	25426.57
78	78	8	7	36283.45
78	78	8	8	34676.76
78	78	32	9	35774.07
78	78	27	10	21084.59
78	78	32	11	30589.37
78	78	32	12	21862.66
78	78	32	13	18832.24
78	78	15	14	20085.68
78	78	15	15	14426.74
78	78	16	16	18761.32
78	78	17	17	21640.94
78	78	18	18	21712.25
78	78	19	19	26055.79
78	78	22	20	26081.78
78	78	22	21	24727.15
78	78	22	22	20763.33
78	78	47	23	20427.04
78	78	48	24	19413.59
78	78	47	25	17247.94
78	78	31	26	18241.38
78	78	27	27	16631.21
78	78	31	28	17452.21
78	78	31	29	14897.75
78	78	31	30	14744.19
78	78	31	31	11569.90
78	78	32	32	13275.53
78	78	33	33	11199.61
78	78	34	34	9009.06
78	78	34	35	10480.19
78	78	56	36	8698.05
78	78	37	37	9158.37
78	78	38	38	8767.21
78	78	59	39	10826.49
78	78	22	40	34188.88
78	78	47	41	24859.98
78	78	47	42	23068.14
78	78	68	43	21461.00
78	78	47	44	18180.33
78	78	47	45	14844.80
78	78	47	46	13357.09
78	78	47	47	10449.82
78	78	48	48	10041.34
78	78	51	49	9413.08
78	78	50	50	8231.77
78	78	51	51	7261.37
78	78	54	52	8197.90
78	78	54	53	7253.07
78	78	54	54	5626.19
78	78	78	55	6349.47
78	78	56	56	3640.78
78	78	78	57	6286.38
78	78	78	58	6608.25
78	78	59	59	6672.59
78	78	67	60	28751.57
78	78	67	61	22345.65
78	78	68	62	17246.74
78	78	67	63	16715.27
78	78	68	64	15518.87
78	78	67	65	15275.57
78	78	67	66	14429.54
78	78	67	67	11970.69
78	78	68	68	10616.59
78	78	69	69	10454.13
78	78	69	70	10757.86
78	78	71	71	8927.44
78	78	72	72	8857.79
78	78	73	73	7794.81
78	78	73	74	9871.45
78	78	78	75	9019.57
78	78	78	76	6698.76
78	78	78	77	3391.54
78	78	78	79	5711.15
78	78	80	80	31349.20
78	78	82	81	29734.45
78	78	82	82	28134.13
78	78	83	83	24278.75
78	78	67	84	22903.78
78	78	69	85	22988.33
78	78	69	86	20023.57
78	78	69	87	18550.87
78	78	69	88	15978.78
78	78	69	89	12910.46
78	78	96	90	13300.22
78	78	72	91	11247.49
78	78	96	92	12256.29
78	78	93	93	11263.10
78	78	96	94	10980.88
78	78	78	95	10998.42
78	78	96	96	8945.87
78	78	78	97	9076.62
78	78	78	98	8478.37
78	78	78	99	7433.20
79	56	4	0	48916.99
79	56	4	1	47340.85
79	78	22	2	34373.69
79	56	27	3	32545.35
79	56	4	4	31072.42
79	56	27	5	28810.50
79	56	27	6	30187.89
79	59	8	7	39859.37
79	59	8	8	38252.68
79	56	32	9	39910.89
79	56	27	10	25845.91
79	59	15	11	34058.45
79	56	32	12	25999.48
79	59	15	13	22116.05
79	59	15	14	22775.77
79	59	15	15	17116.83
79	59	16	16	18880.34
79	59	17	17	21248.08
79	59	18	18	20765.39
79	59	19	19	25182.52
79	78	22	20	31792.93
79	78	22	21	30438.30
79	78	22	22	26474.48
79	78	47	23	26138.19
79	78	48	24	25124.73
79	78	47	25	22959.08
79	56	31	26	23222.86
79	56	27	27	21392.53
79	56	31	28	22433.69
79	56	31	29	19879.23
79	56	31	30	19725.67
79	56	31	31	16551.38
79	56	32	32	17412.35
79	56	33	33	15528.81
79	56	34	34	13476.03
79	56	34	35	14947.16
79	56	56	36	12535.09
79	59	37	37	12757.26
79	59	38	38	12324.46
79	59	59	39	9241.73
79	78	22	40	39900.03
79	78	47	41	30571.12
79	78	47	42	28779.29
79	78	68	43	27172.15
79	78	47	44	23891.47
79	78	47	45	20555.95
79	78	47	46	19068.24
79	78	47	47	16160.97
79	78	48	48	15752.49
79	78	51	49	15124.22
79	78	50	50	13942.92
79	78	51	51	12972.52
79	56	54	52	13350.60
79	56	54	53	12405.77
79	56	54	54	10778.89
79	56	56	55	10746.14
79	56	56	56	7477.82
79	59	59	57	8237.31
79	59	59	58	7465.21
79	59	59	59	5087.82
79	78	67	60	34462.71
79	78	67	61	28056.79
79	78	68	62	22957.89
79	78	67	63	22426.42
79	78	68	64	21230.02
79	78	67	65	20986.72
79	78	67	66	20140.68
79	78	67	67	17681.84
79	78	68	68	16327.74
79	78	69	69	16165.27
79	78	69	70	16469.01
79	78	71	71	14638.59
79	78	72	72	14568.94
79	78	73	73	13505.96
79	78	73	74	15582.59
79	78	78	75	14730.72
79	78	78	76	12409.91
79	78	78	77	9102.69
79	78	78	78	5711.15
79	78	80	80	37060.35
79	78	82	81	35445.60
79	78	82	82	33845.28
79	78	83	83	29989.90
79	78	67	84	28614.93
79	78	69	85	28699.48
79	78	69	86	25734.72
79	78	69	87	24262.02
79	78	69	88	21689.93
79	78	69	89	18621.60
79	78	96	90	19011.37
79	78	72	91	16958.64
79	78	96	92	17967.44
79	78	93	93	16974.25
79	78	96	94	16692.02
79	78	78	95	16709.57
79	78	96	96	14657.02
79	78	78	97	14787.76
79	78	78	98	14189.52
79	78	78	99	13144.35
80	80	4	0	48805.33
80	80	4	1	47229.19
80	80	22	2	27056.51
80	80	22	3	27974.66
80	80	4	4	30960.76
80	80	22	5	30221.25
80	80	22	6	32833.67
80	80	8	7	44433.78
80	80	8	8	42827.09
80	80	4	9	40591.44
80	80	27	10	30859.93
80	80	4	11	41603.14
80	80	27	12	36210.14
80	80	32	13	36205.28
80	80	32	14	41340.52
80	80	15	15	35914.58
80	80	16	16	43366.16
80	80	17	17	46758.26
80	80	18	18	48445.61
80	80	19	19	51860.03
80	80	80	20	21612.17
80	80	80	21	21833.00
80	80	22	22	19157.30
80	80	22	23	23049.33
80	80	22	24	24466.33
80	80	22	25	26262.12
80	80	22	26	27927.79
80	80	27	27	26406.55
80	80	27	28	27743.51
80	80	31	29	29801.22
80	80	31	30	29647.66
80	80	31	31	26473.37
80	80	32	32	30648.56
80	80	33	33	29402.12
80	80	34	34	29154.30
80	80	34	35	30625.43
80	80	34	36	33269.68
80	80	37	37	33695.41
80	80	38	38	33752.24
80	80	59	39	41534.12
80	80	80	40	16715.15
80	80	80	41	19802.62
80	80	82	42	20577.62
80	80	82	43	20262.25
80	80	82	44	23756.64
80	80	47	45	27683.02
80	80	67	46	26102.50
80	80	47	47	23288.04
80	80	48	48	24975.54
80	80	47	49	26445.69
80	80	50	50	24967.94
80	80	51	51	26801.48
80	80	50	52	27903.49
80	80	51	53	29709.20
80	80	54	54	29030.60
80	80	54	55	30258.70
80	80	56	56	31858.62
80	80	56	57	36228.14
80	80	78	58	37957.45
80	80	59	59	37380.21
80	80	80	60	11161.74
80	80	83	61	14892.77
80	80	83	62	21511.66
80	80	83	63	20173.35
80	80	83	64	22413.17
80	80	83	65	20944.68
80	80	83	66	21634.08
80	80	67	67	19458.26
80	80	68	68	21048.55
80	80	69	69	20917.45
80	80	69	70	21221.18
80	80	71	71	22539.13
80	80	72	72	22520.86
80	80	73	73	23751.64
80	80	72	74	23842.16
80	80	73	75	25307.47
80	80	73	76	27486.71
80	80	73	77	31360.32
80	80	78	78	31349.20
80	80	78	79	37060.35
80	80	80	81	2811.33
80	80	82	82	3223.31
80	80	83	83	7241.89
80	80	83	84	13072.36
80	80	83	85	13492.96
80	80	83	86	16251.94
80	80	83	87	17902.16
80	80	83	88	21449.78
80	80	69	89	23373.78
80	80	93	90	23829.39
80	80	69	91	22255.30
80	80	69	92	23349.54
80	80	93	93	21454.42
80	80	69	94	24513.71
80	80	69	95	24065.82
80	80	96	96	23685.30
80	80	69	97	26737.95
80	80	96	98	27173.88
80	80	96	99	28480.19
81	82	4	0	48652.77
81	82	4	1	47076.63
81	82	22	2	26486.04
81	82	22	3	27404.19
81	82	4	4	30808.20
81	82	22	5	29650.78
81	82	22	6	32263.20
81	82	8	7	44363.73
81	82	8	8	42757.04
81	82	4	9	40438.89
81	82	27	10	29924.98
81	82	4	11	41450.59
81	82	27	12	35275.19
81	82	32	13	35017.72
81	82	32	14	40152.96
81	82	15	15	34686.95
81	82	16	16	42105.14
81	82	17	17	45504.89
81	82	18	18	47111.92
81	82	19	19	50606.73
81	82	82	20	20915.55
81	82	82	21	20785.51
81	82	22	22	18586.83
81	82	22	23	22478.86
81	82	22	24	23895.86
81	82	22	25	25691.65
81	82	22	26	27357.32
81	82	27	27	25471.60
81	82	27	28	26808.56
81	82	31	29	28516.09
81	82	31	30	28362.53
81	82	31	31	25188.24
81	82	32	32	29461.01
81	82	33	33	28111.25
81	82	34	34	27759.83
81	82	34	35	29230.95
81	82	34	36	31875.20
81	82	37	37	32276.97
81	82	38	38	32318.31
81	82	59	39	39951.35
81	82	82	40	17545.57
81	82	82	41	18280.78
81	82	82	42	18954.62
81	82	82	43	18639.26
81	82	82	44	22133.64
81	82	82	45	26121.88
81	82	67	46	24508.97
81	82	47	47	21847.72
81	82	48	48	23570.75
81	82	47	49	25005.37
81	82	50	50	23463.30
81	82	51	51	25304.50
81	82	50	52	26398.85
81	82	51	53	28212.23
81	82	54	54	27509.54
81	82	54	55	28737.63
81	82	56	56	30294.74
81	82	56	57	34664.26
81	82	78	58	36342.70
81	82	59	59	35797.44
81	82	82	60	9574.33
81	82	83	61	13313.89
81	82	83	62	19932.78
81	82	83	63	18594.47
81	82	83	64	20834.28
81	82	83	65	19365.80
81	82	83	66	20055.20
81	82	67	67	17864.73
81	82	68	68	19479.00
81	82	69	69	19297.66
81	82	69	70	19601.40
81	82	71	71	20944.10
81	82	72	72	20914.80
81	82	73	73	22160.89
81	82	72	74	22236.10
81	82	73	75	23716.72
81	82	73	76	25895.96
81	82	73	77	29769.57
81	82	78	78	29734.45
81	82	78	79	35445.60
81	80	80	80	2811.33
81	82	82	82	1600.32
81	82	83	83	5663.01
81	82	83	84	11493.48
81	82	83	85	11914.08
81	82	83	86	14673.06
81	82	83	87	16323.28
81	82	83	88	19870.90
81	82	69	89	21753.99
81	82	93	90	22243.50
81	82	69	91	20635.52
81	82	69	92	21729.75
81	82	93	93	19868.53
81	82	69	94	22893.93
81	82	69	95	22446.04
81	82	96	96	22081.59
81	82	69	97	25118.17
81	82	96	98	25570.17
81	82	96	99	26876.49
82	82	4	0	47052.46
82	82	4	1	45476.31
82	82	22	2	24885.73
82	82	22	3	25803.88
82	82	4	4	29207.89
82	82	22	5	28050.47
82	82	22	6	30662.89
82	82	8	7	42763.41
82	82	8	8	41156.72
82	82	4	9	38838.57
82	82	27	10	28324.66
82	82	4	11	39850.27
82	82	27	12	33674.87
82	82	32	13	33417.41
82	82	32	14	38552.65
82	82	15	15	33086.63
82	82	16	16	40504.82
82	82	17	17	43904.57
82	82	18	18	45511.61
82	82	19	19	49006.42
82	82	82	20	19315.23
82	82	82	21	19185.20
82	82	22	22	16986.52
82	82	22	23	20878.54
82	82	22	24	22295.55
82	82	22	25	24091.33
82	82	22	26	25757.00
82	82	27	27	23871.28
82	82	27	28	25208.24
82	82	31	29	26915.77
82	82	31	30	26762.21
82	82	31	31	23587.93
82	82	32	32	27860.69
82	82	33	33	26510.94
82	82	34	34	26159.51
82	82	34	35	27630.64
82	82	34	36	30274.89
82	82	37	37	30676.65
82	82	38	38	30718.00
82	82	59	39	38351.03
82	82	82	40	15945.25
82	82	82	41	16680.47
82	82	82	42	17354.30
82	82	82	43	17038.94
82	82	82	44	20533.33
82	82	82	45	24521.57
82	82	67	46	22908.66
82	82	47	47	20247.40
82	82	48	48	21970.44
82	82	47	49	23405.05
82	82	50	50	21862.98
82	82	51	51	23704.19
82	82	50	52	24798.53
82	82	51	53	26611.91
82	82	54	54	25909.22
82	82	54	55	27137.32
82	82	56	56	28694.42
82	82	56	57	33063.94
82	82	78	58	34742.39
82	82	59	59	34197.12
82	82	82	60	7974.01
82	82	83	61	11713.58
82	82	83	62	18332.46
82	82	83	63	16994.15
82	82	83	64	19233.97
82	82	83	65	17765.48
82	82	83	66	18454.88
82	82	67	67	16264.41
82	82	68	68	17878.68
82	82	69	69	17697.35
82	82	69	70	18001.08
82	82	71	71	19343.79
82	82	72	72	19314.48
82	82	73	73	20560.58
82	82	72	74	20635.78
82	82	73	75	22116.40
82	82	73	76	24295.65
82	82	73	77	28169.26
82	82	78	78	28134.13
82	82	78	79	33845.28
82	82	80	80	3223.31
82	82	82	81	1600.32
82	82	83	83	4062.69
82	82	83	84	9893.16
82	82	83	85	10313.77
82	82	83	86	13072.74
82	82	83	87	14722.96
82	82	83	88	18270.58
82	82	69	89	20153.68
82	82	93	90	20643.18
82	82	69	91	19035.20
82	82	69	92	20129.44
82	82	93	93	18268.21
82	82	69	94	21293.61
82	82	69	95	20845.72
82	82	96	96	20481.28
82	82	69	97	23517.85
82	82	96	98	23969.86
82	82	96	99	25276.17
83	83	4	0	46088.88
83	83	22	1	44153.44
83	83	22	2	23555.56
83	83	22	3	24473.71
83	83	4	4	28244.32
83	83	22	5	26720.30
83	83	22	6	29332.72
83	83	8	7	41791.04
83	83	8	8	40184.35
83	83	4	9	37875.00
83	83	27	10	26134.40
83	83	27	11	38746.73
83	83	27	12	31484.61
83	83	32	13	30679.01
83	83	32	14	35814.25
83	83	15	15	30226.19
83	83	16	16	37540.86
83	83	17	17	40943.95
83	83	18	18	42383.54
83	83	19	19	46031.26
83	83	83	20	18722.07
83	83	83	21	18023.71
83	83	22	22	15656.35
83	83	22	23	19548.38
83	83	22	24	20965.38
83	83	83	25	21518.27
83	83	27	26	23733.89
83	83	27	27	21681.02
83	83	27	28	23017.98
83	83	31	29	24014.81
83	83	31	30	23861.25
83	83	31	31	20686.97
83	83	32	32	25122.30
83	83	33	33	23566.71
83	83	34	34	22981.76
83	83	34	35	24452.88
83	83	54	36	26806.87
83	83	37	37	27414.18
83	83	38	38	27418.24
83	83	59	39	34627.54
83	83	83	40	17700.98
83	83	83	41	14828.70
83	83	83	42	14942.01
83	83	83	43	14026.27
83	83	83	44	17047.44
83	83	83	45	20787.20
83	83	67	46	19206.67
83	83	47	47	17010.12
83	83	48	48	18805.52
83	83	47	49	20167.76
83	83	50	50	18430.60
83	83	51	51	20280.37
83	83	50	52	21366.15
83	83	51	53	23188.10
83	83	54	54	22403.92
83	83	54	55	23632.01
83	83	56	56	25047.16
83	83	56	57	29416.68
83	83	78	58	30887.01
83	83	59	59	30473.64
83	83	83	60	7451.96
83	83	83	61	7650.88
83	83	83	62	14269.77
83	83	83	63	12931.46
83	83	83	64	15171.27
83	83	83	65	13702.79
83	83	83	66	14392.19
83	83	67	67	12562.42
83	83	68	68	14265.01
83	83	69	69	13824.73
83	83	69	70	14128.46
83	83	71	71	15614.50
83	83	72	72	15530.94
83	83	73	73	16844.10
83	83	72	74	16852.25
83	83	72	75	18371.19
83	83	73	76	20579.16
83	83	73	77	24452.77
83	83	78	78	24278.75
83	83	78	79	29989.90
83	83	80	80	7241.89
83	83	82	81	5663.01
83	83	82	82	4062.69
83	83	83	84	5830.47
83	83	83	85	6251.07
83	83	83	86	9010.05
83	83	83	87	10660.27
83	83	83	88	14207.89
83	83	69	89	16281.06
83	83	93	90	16588.96
83	83	69	91	15162.59
83	83	69	92	16256.82
83	83	93	93	14214.00
83	83	93	94	17365.89
83	83	69	95	16973.11
83	83	96	96	16445.91
83	83	96	97	19576.27
83	83	96	98	19934.49
83	83	96	99	21240.80
84	22	4	0	48449.94
84	22	22	1	46481.97
84	22	22	2	25884.10
84	22	22	3	26802.24
84	22	4	4	30605.37
84	22	22	5	29048.84
84	22	22	6	31661.25
84	22	8	7	44124.86
84	22	8	8	42518.16
84	22	4	9	40236.05
84	67	27	10	28642.34
84	22	4	11	41247.75
84	67	32	12	33948.54
84	67	32	13	30918.13
84	67	15	14	35510.25
84	67	15	15	29851.31
84	67	16	16	36754.63
84	67	17	17	40116.94
84	67	18	18	41241.61
84	67	19	19	45124.24
84	22	22	20	23303.34
84	22	22	21	21948.71
84	22	22	22	17984.89
84	22	22	23	21876.91
84	22	22	24	23293.91
84	67	67	25	22049.05
84	67	27	26	26241.83
84	67	27	27	24188.96
84	67	27	28	25525.93
84	67	31	29	24182.82
84	67	31	30	24029.26
84	67	31	31	20854.97
84	67	32	32	25361.41
84	67	33	33	23311.56
84	67	34	34	22112.53
84	67	34	35	23583.65
84	67	54	36	25285.78
84	67	37	37	26215.55
84	67	38	38	26150.63
84	67	59	39	33024.35
84	83	83	40	23531.45
84	83	83	41	20659.16
84	83	83	42	20772.48
84	83	83	43	19856.74
84	67	67	44	19315.89
84	67	67	45	19598.14
84	67	67	46	17577.33
84	67	47	47	16512.03
84	67	48	48	18306.30
84	67	50	49	19135.65
84	67	50	50	17145.21
84	67	51	51	18938.75
84	67	50	52	20080.76
84	67	51	53	21846.47
84	67	54	54	20882.83
84	67	54	55	22110.93
84	67	56	56	23418.01
84	67	56	57	27787.53
84	67	78	58	29512.04
84	67	59	59	28870.45
84	83	83	60	13282.42
84	83	83	61	13481.35
84	67	67	62	16596.10
84	67	67	63	15677.66
84	67	67	64	14889.96
84	67	67	65	14237.97
84	67	67	66	13391.93
84	67	67	67	10933.09
84	67	68	68	12758.21
84	69	69	69	12631.72
84	69	69	70	12935.45
84	67	71	71	14014.14
84	67	72	72	14054.05
84	67	73	73	15229.92
84	67	72	74	15375.35
84	67	73	75	16785.74
84	67	73	76	18964.99
84	67	73	77	22838.60
84	67	78	78	22903.78
84	67	78	79	28614.93
84	83	80	80	13072.36
84	83	82	81	11493.48
84	83	82	82	9893.16
84	83	83	83	5830.47
84	83	83	85	12081.54
84	83	83	86	14840.52
84	83	83	87	16490.73
84	67	67	88	16993.36
84	69	69	89	15088.05
84	69	69	90	15698.16
84	69	69	91	13969.57
84	69	69	92	15063.81
84	93	93	93	13646.03
84	69	69	94	16227.98
84	69	69	95	15780.09
84	93	96	96	16038.12
84	69	69	97	18452.22
84	93	96	98	19526.70
84	93	96	99	20833.01
85	22	4	0	50494.27
85	22	22	1	48526.30
85	22	22	2	27928.42
85	22	22	3	28846.57
85	22	4	4	32649.70
85	22	22	5	31093.16
85	67	27	6	33360.90
85	22	8	7	46169.18
85	22	8	8	44562.49
85	22	4	9	42280.38
85	67	27	10	29018.92
85	67	27	11	41631.25
85	67	32	12	34325.11
85	67	32	13	31294.70
85	67	15	14	35886.83
85	67	15	15	30227.88
85	67	16	16	37131.21
85	67	17	17	40493.51
85	67	18	18	41618.18
85	67	19	19	45500.82
85	83	83	20	24973.14
85	22	22	21	23993.04
85	22	22	22	20029.21
85	22	22	23	23921.24
85	67	67	24	24799.85
85	67	67	25	22425.63
85	67	27	26	26618.41
85	67	27	27	24565.54
85	67	27	28	25902.50
85	67	31	29	24559.39
85	67	31	30	24405.83
85	67	31	31	21231.54
85	67	32	32	25737.98
85	67	33	33	23688.13
85	67	34	34	22489.10
85	67	34	35	23960.22
85	67	54	36	25662.36
85	67	37	37	26592.12
85	67	38	38	26527.20
85	67	59	39	33400.93
85	83	83	40	23952.06
85	83	83	41	21079.77
85	83	83	42	21193.09
85	83	83	43	20277.34
85	67	67	44	19692.46
85	67	67	45	19974.71
85	67	67	46	17953.91
85	67	47	47	16888.60
85	67	48	48	18682.87
85	67	50	49	19512.22
85	67	50	50	17521.78
85	67	51	51	19315.32
85	67	50	52	20457.34
85	67	51	53	22223.04
85	67	54	54	21259.40
85	67	54	55	22487.50
85	67	56	56	23794.58
85	67	56	57	28164.10
85	69	78	58	29596.59
85	67	59	59	29247.02
85	83	83	60	13703.03
85	83	83	61	13901.95
85	67	67	62	16972.68
85	67	67	63	16054.24
85	67	67	64	15266.53
85	67	67	65	14614.54
85	67	67	66	13768.50
85	67	67	67	11309.66
85	67	68	68	13134.78
85	69	69	69	12534.21
85	69	69	70	12837.94
85	67	71	71	14390.71
85	67	72	72	14430.62
85	67	73	73	15606.49
85	67	72	74	15751.93
85	67	73	75	17162.32
85	67	73	76	19341.56
85	67	73	77	23215.17
85	69	78	78	22988.33
85	69	78	79	28699.48
85	83	80	80	13492.96
85	83	82	81	11914.08
85	83	82	82	10313.77
85	83	83	83	6251.07
85	83	83	84	12081.54
85	83	83	86	15261.12
85	83	83	87	16911.34
85	67	67	88	17369.93
85	69	69	89	14990.54
85	93	93	90	15075.89
85	69	69	91	13872.06
85	69	69	92	14966.30
85	93	93	93	12700.93
85	93	93	94	15852.82
85	69	69	95	15682.58
85	93	96	96	15093.02
85	93	96	97	18223.37
85	93	96	98	18581.60
85	93	96	99	19887.91
86	67	4	0	49100.23
86	22	22	1	47452.41
86	22	22	2	26854.53
86	22	22	3	27772.68
86	67	4	4	31255.67
86	67	27	5	29079.40
86	67	27	6	30456.80
86	67	8	7	43745.11
86	67	8	8	42138.42
86	67	4	9	40886.35
86	67	27	10	26114.81
86	67	27	11	38727.14
86	67	32	12	31421.01
86	67	32	13	28390.59
86	67	15	14	32982.72
86	67	15	15	27323.78
86	67	16	16	34227.10
86	67	17	17	37589.40
86	67	18	18	38714.08
86	67	19	19	42596.71
86	22	22	20	24273.78
86	22	22	21	22919.15
